cc_num,gender,city,city_pop,job,dob,acct_num,acct_num2,trans_num,unix_time,category,amt
4340000000000.0,M,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,4d4546b04fae91a31eb73ae9bf7ee8c5,1593712165,personal_care,$87.80
4400000000000000.0,M,Cadiz,"283,157 people","Teacher, special educational needs",02/04/1970,937000000000.0,937000000000,dcb01a13846d2055eb8728e0c7104338,1606792709,misc_pos,$2.37
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,ce120c4d525d5d8d023e60fddb43d67b,1630643781,,$110.32
3540000000000000.0,M,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,793baff6431dfcaa2949c394283800de,1631407052,food_dining,$40.69
347000000000000.0,M,Antipolo,"776,386 people",Seismic interpreter,19/05/1959,564000000000.0,564000000000,0f24f9d5a168f8f777ddf5708116d217,1583434703,personal_care,$40.76
4340000000000.0,Male,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,434a03e89218632b6f0ed41b536e63b2,1595166049,home,$11.28
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,b23a83bb1c3b772ed00b9a78c90914e4,1586969878,home,$20.38
371000000000000.0,Female,Maasin,"85,560 people","Engineer, site",18/04/1966,994000000000.0,994000000000,fe59f3def79ea6b10688010fb15bd0d0,1591604140,shopping_pos,$114.97
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,5a834917e8f40fa73d12056f29caa8d4,1616586030,shopping_pos,$1.35
371000000000000.0,F,Maasin,"85,560 people","Engineer, site",18/04/1966,994000000000.0,994000000000,6f951f8a31b27c3a346dce24cbf516ad,1593109612,personal_care,$10.11
3570000000000000.0,M,Olongapo,"233,040 people",Insurance broker,29/06/1955,298000000000.0,298000000000,12f38c62ada91201e415c219f3c387a3,1623607768,kids_pets,$145.84
2440000000000000.0,Male,Masbate,"95,389 people",,20/09/1961,,786000000000,4c58d5fc63c222549d8e493572480f79,1623576535,gas_transport,$46.80
3520000000000000.0,Male,Masbate,"95,389 people",Wellsite geologist,20/11/1967,531000000000.0,531000000000,6d2d4b6176032b0ed16338f367cb057c,1638108167,personal_care,$28.70
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,acdb75d7326148ba56f9d17a78bb8ae2,1602902461,grocery_pos,$110.50
180000000000000.0,M,Balanga,"96,061 people",,14/05/1950,,233000000000,142b485b7d173a5904bd17c0f50ff8bb,1587468795,shopping_pos,$2.73
504000000000.0,M,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,f5daee6ef700fb52ca88373511887828,1611020382,shopping_net,$9.18
4090000000000000.0,Male,Muntinlupa City,"504,509 people",Industrial/product designer,12/04/1938,722000000000.0,722000000000,d778b2744f319f408403f616e1a0c70f,1620282672,food_dining,$64.03
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,ca0e4ac51b0e8d388c19f0c4b6d739ac,1598215470,home,$47.75
347000000000000.0,Male,Antipolo,"776,386 people",Seismic interpreter,19/05/1959,564000000000.0,564000000000,efdad693cec7f4fb113e00af0caccf68,1579445559,personal_care,$43.74
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,05b46287817f8f874213138bafade64e,1594939654,home,$112.45
502000000000.0,Male,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,718c777b88bd896f02ceedf8ca6b37de,1588474096,food_dining,$240.23
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,49ce2be546e4616b77623c6e6660be46,1625955800,travel,$9.50
6550000000000000.0,M,Malaybalay,"174,625 people",English as a foreign language teacher,31/12/1948,581000000000.0,581000000000,b6a0cf8005bd0e567500dfe15a6ad75b,1634060092,travel,$3.13
3520000000000000.0,M,Cebu City,"922,611 people",Medical physicist,01/12/1947,510000000000.0,510000000000,ba38231a04551e8ac64c08259259405a,1587735703,personal_care,$10.09
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,f05b7e1d735a10478c4a9cd900de7aa9,1596653302,travel,$8.60
639000000000.0,Male,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,eeec5e20616386705a7255b326ed9f0d,1607467712,kids_pets,$79.16
3520000000000000.0,Male,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,efa4bd25c3d96c08e11674c4e93f1512,1616153571,shopping_net,$169.47
504000000000.0,M,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,38b30b0b4fbfab3d23d4a19bc6f9fefc,1589985097,home,$65.82
5500000000000000.0,Male,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,5a54bc8057ce49e57608b861c9853e83,1581654012,misc_net,$1077.70
4890000000000.0,M,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,5ed5d47d32ba6eb39cca3fe11f977c29,1593196635,kids_pets,$137.96
180000000000000.0,M,Balanga,"96,061 people",Manufacturing systems engineer,14/05/1950,233000000000.0,233000000000,ea0e559ed35f816a4674dc39373ed8fc,1623766464,personal_care,$12.50
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,127757e692f4f3c50bc3264eef0daa03,1578140583,,$43.76
4860000000000.0,M,Legazpi City,"196,639 people",Osteopath,25/10/1926,229000000000.0,229000000000,f147e148a869f01d838f20f0b228cfaa,1629589801,shopping_net,$1033.58
180000000000000.0,M,San Fernando,"306,659 people","Engineer, mining",09/11/1930,939000000000.0,939000000000,95554a2f53869ba0f86421a92423e0f2,1589721559,home,$127.10
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,2f280ddc6f19140ad7575bcde004fef9,1585114048,shopping_pos,$4.76
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,ed3d670136b14202e1006c02a2fc4bec,1593201862,health_fitness,$13.36
676000000000.0,Male,Dasmarinas,"659,019 people",Chartered loss adjuster,12/12/1958,798000000000.0,798000000000,73efadc696ecb81125ccb1268b3f320f,1611739787,grocery_pos,$91.32
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,55902aa9dc7124fb5f1916990f39905e,1624352802,entertainment,$8.23
180000000000000.0,M,San Fernando,"306,659 people",,09/11/1930,,939000000000,5fec0dc31789efcf8c60245e3214bca9,1626301117,health_fitness,$94.82
4340000000000.0,M,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,9e066f4541a36fffc005601f6d57fdb2,1616448918,personal_care,$31.36
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,8c87d4440c643c303529cf629e74ec97,1627363720,gas_transport,$65.03
4720000000000000.0,Male,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,a7ac97ec624e6a375705652f7f098fb7,1584004959,food_dining,$55.40
36900000000000.0,Male,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,17ea5f7acef53efe3593e4c7e5e6f724,1632180097,kids_pets,$59.30
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,ad9f7f99794dd753f3a0614a2ceebe62,1616605030,food_dining,$145.67
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,ea08d5604baf9b295f6e975f334d5078,1613678420,kids_pets,$81.33
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,f3f872b310bc8aaa6c941c3d820496c0,1599227374,home,$47.52
639000000000.0,F,Dumaguete City,"131,377 people","Accountant, chartered certified",12/01/1942,878000000000.0,878000000000,aeeb45268ceb9b95940d446aa1404652,1638121632,health_fitness,$43.29
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,c8ad1333be65695bce7e94719fd474b6,1595141576,grocery_net,$82.13
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,87411d636df69ac2d8af3171dad2f4fa,1615562710,home,$49.34
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,f61bea959a59d874a6c2a2108055cde9,1626467937,travel,$1.69
4730000000000000.0,Male,Vigan,"53,879 people","Geologist, engineering",28/05/1945,227000000000.0,227000000000,3b71f67eafe5217a527deea847b0e97c,1620539784,shopping_pos,$9.23
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,ba1a05944379ab728668c83e3518b75d,1593568743,misc_net,$163.48
676000000000.0,M,Dasmarinas,"659,019 people",Chartered loss adjuster,12/12/1958,798000000000.0,798000000000,39cdc6bdb5f3460d1c3589976d145801,1635426345,travel,$3.26
3590000000000000.0,Male,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,e6d87fd7fdec7deb29bbd0ed9cd600d7,1596865100,shopping_net,$165.49
60490596305.0,Male,San Pedro,"325,809 people","Programmer, applications",14/12/1929,208000000000.0,208000000000,df00feb0cfbe127e6795b7ea8baa66ef,1602193853,home,$234.60
213000000000000.0,M,Batangas,"329,874 people",,23/07/1943,,840000000000,fcf55cd43722a805190f80d3fe2f06ec,1603566763,home,$8.26
3520000000000000.0,Male,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,305038fbda56e2749dc877cd9dbb5ee8,1625805236,grocery_pos,$95.32
38000000000000.0,M,City of Isabela,"112,788 people",Sport and exercise psychologist,04/03/1967,378000000000.0,378000000000,249b1ed23df1527ef6634ff43e9e3a53,1597456720,gas_transport,$50.04
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,b72809632e3b12c890c5c65291e12dec,1634939594,health_fitness,$4.32
6550000000000000.0,Male,Malaybalay,"174,625 people",English as a foreign language teacher,31/12/1948,581000000000.0,581000000000,d09525632b132134d23213e30715638a,1589026902,health_fitness,$87.57
4730000000000000.0,M,Vigan,"53,879 people","Geologist, engineering",28/05/1945,227000000000.0,227000000000,abd99500e0e709c86025fec3705cbde9,1616223281,misc_net,$10.80
5200000000000000.0,M,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,d6547972aca1b83213403979da977654,1621602143,food_dining,$38.99
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,aaff63ead7c012eb6ed1691ac99e66b8,1620939722,travel,$88.78
2440000000000000.0,Male,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,ec747bfe23cd917d1d081668961b483a,1592200756,shopping_pos,$7.64
6570000000000000.0,M,Santiago,"134,830 people",Art therapist,11/10/1965,717000000000.0,717000000000,085371347cda2a0562fc5c795329b9e7,1634308173,personal_care,$27.70
4.14e+18,Male,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,336fc518d928dc0033c3f461a37c4d11,1622866328,misc_pos,$8.67
4720000000000000.0,Male,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,0551c506e768ad5b5fba2de8dd8e5024,1618051479,gas_transport,$92.18
345000000000000.0,Male,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,2a7afed5a9034d1a708ab5d67944143f,1614901461,home,$17.78
5000000000000.0,M,Tuguegarao,"153,502 people",Outdoor activities/education manager,07/06/1966,750000000000.0,750000000000,03cd6f74feea09b65b8843c5df4d632e,1637842434,kids_pets,$185.87
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,bfe119bff5a0ecf878b7202319e50536,1629015917,entertainment,$143.54
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,c9d6bc610f8dc93f22647440d412cb85,1630702997,,$110.63
180000000000000.0,M,San Fernando,"306,659 people","Engineer, mining",09/11/1930,939000000000.0,939000000000,fcc349d5a15691ca38601dede1a6b31c,1599728720,gas_transport,$44.75
4010000000000.0,Male,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,e3d16cd765402a62c066b803629fdea7,1635817486,grocery_pos,$102.08
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,b6567decd40a8b8aa417dbc371e25785,1625931613,kids_pets,$137.00
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,0f42b83f63c9d044f4848e0855dae36c,1607598874,shopping_pos,$1.93
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,7d175af2ad24ee3b40629fcc8d41b2e8,1594161362,personal_care,$39.51
6550000000000000.0,M,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,e8c776d69fa0551d870a2adf416d4fbb,1594790063,shopping_pos,$7.37
6010000000000000.0,M,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,231d3f5165bff9c1c383f8827bcd7399,1621321927,gas_transport,$89.18
30500000000000.0,Female,Butuan,"337,063 people",,24/06/1969,,668000000000,5424309a28826f36839d7723127fb12f,1616740022,shopping_net,$30.12
4.51e+18,M,Caloocan City,"1,583,978 people",Learning mentor,06/11/1957,213000000000.0,213000000000,cd6cc68877200bc579c6963e4846da02,1626429741,gas_transport,$68.73
4400000000000000.0,M,Dagupan City,"171,271 people",Camera operator,24/04/1949,753000000000.0,753000000000,ea5a2db0085bca62a1d3bba1e6a024de,1628774718,personal_care,$28.66
5000000000000.0,M,Tuguegarao,"153,502 people",Outdoor activities/education manager,07/06/1966,750000000000.0,750000000000,69b48a89dbff7c2b4c92cf48e67c3e0f,1609747762,shopping_pos,$8.45
4140000000000000.0,Male,Puerto Princesa,"255,116 people",Web designer,05/03/1952,471000000000.0,471000000000,270945ad13a91a814eac40172669e094,1627612067,shopping_pos,$221.37
3520000000000000.0,M,Masbate,"95,389 people",Wellsite geologist,20/11/1967,531000000000.0,531000000000,5dea324a632fc87a305f6f914cf2e9b1,1603614320,gas_transport,$82.86
3520000000000000.0,M,Masbate,"95,389 people",Wellsite geologist,20/11/1967,531000000000.0,531000000000,d01af481d41b243c14e2b8abc70b44cb,1638014284,shopping_pos,$9.77
3580000000000000.0,Male,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,5d0c0554e25a07bc4907b0fe186f0410,1619529561,personal_care,$37.34
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,41c0b03534832a6a5a63746745993030,1618036474,shopping_net,$1.50
6540000000000000.0,M,Muntinlupa City,"504,509 people",,31/08/1954,,473000000000,8cef1454d24b93625da907d9aa2d1576,1628175434,personal_care,$68.18
4240000000000000.0,M,Cadiz,"283,157 people",,09/05/1949,,951000000000,63b9e8cc39f2048dd06c937f9042fdaf,1622521340,entertainment,$34.25
38900000000000.0,Male,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,53f66872e1c1e7121ffb627ba60c3a47,1585765421,travel,$4.39
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,97dcd8de677b21735299935616fc0fa8,1616082424,personal_care,$151.86
180000000000000.0,M,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,141e5fc178681ae012a3f8d609fea278,1608884778,,$95.50
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,ba0f347a44dbfdcb8f5b99ce9139db64,1600052971,gas_transport,$79.05
213000000000000.0,Male,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,f797dc052635b54c1aee02ddbb2e0db4,1581460080,food_dining,$130.86
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,d953a52c774feff05936a9b04d11b3c9,1623596682,kids_pets,$48.73
30100000000000.0,M,Manila,"23,088,000 people",Database administrator,20/11/1948,989000000000.0,989000000000,37a62da4748f0e53bf51bce3e3e99907,1637482350,grocery_pos,$65.13
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,b6732e89e658a059680a7f67dac75368,1602318580,food_dining,$170.57
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,f4fc6e98141b327046c79c2e0f071288,1630181059,personal_care,$105.90
2470000000000000.0,Male,San Fernando,"306,659 people","Surveyor, quantity",01/11/1935,581100000000.0,581000000000,1eea25f59a7019c8bccd4e6d53559503,1622085336,,$1.84
4340000000000.0,M,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,a8d9d67cf5085e8cb03ebecfe9004865,1631051442,personal_care,$52.03
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,92e830c8ab0cd75cdc77bcf77627c2d9,1591433470,grocery_pos,$70.55
4140000000000000.0,M,Puerto Princesa,"255,116 people",Web designer,05/03/1952,471000000000.0,471000000000,bb857c9edb5f7a4a3cab94e6bf928584,1630232065,misc_net,$4.43
4240000000000000.0,M,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,bcae64a23d2c4fbe6d0d6cb7416422a6,1622186341,entertainment,$8.93
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,e04d705fbb191a5bf1229d2724057c25,1605153908,misc_pos,$1.33
5000000000000.0,M,Tuguegarao,"153,502 people",Outdoor activities/education manager,07/06/1966,750000000000.0,750000000000,bda40bc55a0cf7def22115e3337fe3c0,1626775133,shopping_pos,$6.56
6010000000000000.0,M,Pagadian,"199,060 people",,24/10/1949,,488000000000,c17c0c9b4821850d5a86c76bbe22f634,1582780133,,$68.91
